dataset,model,k_strategy,accuracy,k,k_ratio,time_sec,gpu_peak_mb,rss_mb,rss_delta_mb
isolet,A-SAND,auto,0.9429121017456055,218,0.353322528363047,111.1161470413208,23.0126953125,1560.546875,246.796875
isolet,A-SAND-Hybrid,auto,0.9506093859672546,131,0.21231766612641814,147.06247997283936,23.724609375,1572.953125,84.08984375
isolet,Original SAND,fixed,0.9275176525115967,60,0.09724473257698542,100.52980303764343,24.081298828125,1584.2265625,11.28515625
isolet,Original SAND,matched_hybrid,0.9371392130851746,131,0.21231766612641814,99.02023077011108,24.540771484375,1608.1953125,23.98046875
isolet,Original SAND,matched_asand,0.9486850500106812,218,0.353322528363047,98.43141198158264,24.8486328125,1621.8828125,13.71484375
isolet,L1-Logistic + MLP,fixed,0.9268761873245239,60,0.09724473257698542,1840.5895161628723,26.225830078125,1608.59765625,-13.2578125
isolet,L1-Logistic + MLP,matched_hybrid,0.9493265151977539,131,0.21231766612641814,1844.1422646045685,27.96630859375,1620.73046875,12.06640625
isolet,L1-Logistic + MLP,matched_asand,0.9557408690452576,218,0.353322528363047,1848.8699896335602,33.39697265625,1635.04296875,14.2578125
